imo,name,ship_type,reporting_period,technical_efficiency,port_of_registry,home_port,ice_class,doc_issue_date,doc_expiry_date,verifier_number,verifier_name,verifier_nab,verifier_address,verifier_city,verifier_accreditation_number,verifier_country,monitoring_method_a,monitoring_method_b,monitoring_method_c,monitoring_method_d,annual_monitoring_total_fuel_consumption,annual_monitoring_fuel_consumption_assigned_to_on_laden,annual_monitoring_total_co2_emissions,annual_monitoring_co2_emissions_from_all_voyages_between_ports_under_a_ms_juridiction,annual_monitoring_co2_emissions_from_all_voyages_which_departed_from_ports_under_a_ms_juridiction,annual_monitoring_co2_emissions_from_all_voyages_to_ports_under_a_ms_juridiction,annual_monitoring_co2_emissions_which_occured_within_ports_under_a_ms_jurisdiction_at_berth,annual_monitoring_co2_emissions_assigned_to_passenger_transport,annual_monitoring_co2_emissions_assigned_to_freight_transport,annual_monitoring_co2_emissions_assigned_to_on_laden,annual_monitoring_total_time_spent_at_sea,annual_average_fuel_consumption_per_distance,annual_average_fuel_consumption_per_transport_work_mass,annual_average_fuel_consumption_per_transport_work_volume,annual_average_fuel_consumption_per_transport_work_dwt,annual_average_fuel_consumption_per_transport_work_pax,annual_average_fuel_consumption_per_transport_work_freight,annual_average_co2_emissions_per_distance,annual_average_co2_emissions_per_transport_work_mass,annual_average_co2_emissions_per_transport_work_volume,annual_average_co2_emissions_per_transport_work_dwt,annual_average_co2_emissions_per_transport_work_pax,annual_average_co2_emissions_per_transport_work_freight,voluntary_reporting_distance_through_ice,voluntary_reporting_total_time_spent_at_sea,voluntary_reporting_total_time_spent_at_sea_through_ice,voluntary_reporting_average_fuel_consumption_per_distance_on_laden_voyages,voluntary_reporting_average_fuel_consumption_per_transport_work_on_laden_voyages_mass,voluntary_reporting_average_fuel_consumption_per_transport_work_on_laden_voyages_volume,voluntary_reporting_average_fuel_consumption_per_transport_work_on_laden_voyages_dwt,voluntary_reporting_average_fuel_consumption_per_transport_work_on_laden_voyages_pax,voluntary_reporting_average_fuel_consumption_per_transport_work_on_laden_voyages_freight,voluntary_reporting_average_co2_emissions_per_distance_on_laden_voyages,voluntary_reporting_average_co2_emissions_per_transport_work_on_laden_voyages_mass,voluntary_reporting_average_co2_emissions_per_transport_work_on_laden_voyages_volume,voluntary_reporting_average_co2_emissions_per_transport_work_on_laden_voyages_dwt,voluntary_reporting_average_co2_emissions_per_transport_work_on_laden_voyages_pax,voluntary_reporting_average_co2_emissions_per_transport_work_on_laden_voyages_freight,voluntary_reporting_additional_comments,voluntary_reporting_average_density_of_the_cargo_transported
9639907,CHIOS SUNRISE,Bulk carrier,2022.0,EIV (5.73 gCO₂/t·nm),Majuro,,,31/03/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,Yes,,,,1677.21,,5302.89,238.74,906.75,3539.36,618.05,,,,1560.0,118.77,3.69,,,,,375.53,11.67,,,,,,1560.0,,,,,,,,,,,,,,,
9640023,COOL EXPLORER,LNG carrier,2022.0,Not Applicable,Valletta,,,28/04/2023,30/06/2024,,RINA HELLAS LTD,Hellenic Accreditation System,"5, Aitolikou Street and Kastoros - 18545",Piraeus,1325,Greece,,Yes,Yes,,10882.95,,31475.54,0.0,4486.88,26852.51,136.14,,,,2389.33,386.53,,9.18,,,,1117.92,,26.56,,,,,2389.33,,,,,,,,,,,,,,,
9640059,TEXEL ISLAND,Bulk carrier,2022.0,EIV (7.16 gCO₂/t·nm),"Hong Kong, China","Hong Kong, China",,05/05/2023,30/06/2024,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,Yes,,,,854.3,722.77,2686.83,271.07,0.0,2265.14,150.62,,,2265.14,910.8,81.07,1.56,,,,,254.98,4.92,,,,,,910.8,,76.47,1.32,,,,,239.67,4.15,,,,,,
9640097,LINCOLN PARK,Chemical tanker,2022.0,EIV (11.08 gCO₂/t·nm),London,,,27/02/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,,Yes,,674.15,,2118.1,79.82,822.76,1044.84,170.7,,,,1371.4,78.09,7.38,,,,,245.36,23.17,,,,,,1371.4,,,,,,,,,,,,,,,
9640102,GOLDEN RAY,Chemical tanker,2022.0,EIV (10.01 gCO₂/t·nm),Monrovia,Monrovia,,31/05/2023,30/06/2024,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,Yes,,,,2594.16,2336.64,8208.12,1399.24,3162.05,2937.25,709.57,,,7382.8,3300.5,73.83,4.96,,,,,233.62,15.68,,,,,,3300.5,,67.75,4.46,,,,,214.05,14.1,,,,,,
9640138,CHEM AMSTERDAM,Chemical tanker,2022.0,EIV (10.36 gCO₂/t·nm),Majuro,,,27/04/2023,30/06/2024,,VERIFAVIA SAS,COFRAC,33 Avenue du Maine,Paris,4-0596,France,Yes,,,,2964.0,,9330.83,1902.0,3627.0,3370.0,430.4,,,,3964.0,68.84,4.94,,,,,216.72,15.55,,,,,,3964.0,,,,,,,,,,,,,,,
9640140,CHEM ROTTERDAM,Chemical tanker,2022.0,EIV (10.35 gCO₂/t·nm),Majuro,,,27/04/2023,30/06/2024,,VERIFAVIA SAS,COFRAC,33 Avenue du Maine,Paris,4-0596,France,Yes,,,,2512.0,,7876.09,2324.0,2226.0,2904.0,421.0,,,,3416.0,66.2,4.33,,,,,207.57,13.56,,,,,,3416.0,,,,,,,,,,,,,,,
9640437,BW PAVILION VANDA,LNG carrier,2022.0,EIV (6.13 gCO₂/t·nm),Singapore,,,23/03/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,Yes,Yes,,6025.3,,17224.68,0.0,7416.52,9651.33,156.84,,,,2828.6,226.19,,2.57,,,,646.62,,7.36,,,,,2828.6,,,,,,,,,,,,,,,
9640621,FURNESS VICTORIA,Bulk carrier,2022.0,EIV (5.85 gCO₂/t·nm),PANAMA,,,04/04/2023,30/06/2024,001,Nippon Kaiji Kyokai,Deutsche Akkredierungsstelle GmbH,"4-7, Kioi-Cho, Chiyoda-Ku","Tokyo, 102-8567",VS-21325-01,Japan,,,Yes,,2146.7,1882.7,6743.26,396.9,875.37,4918.28,552.71,,,5896.88,1748.38,96.5,3.1,,,,,303.12,9.74,,,,,,1748.38,,,2.72,,,,,,8.52,,,,,,
9640645,BW PAVILION LEEARA,LNG carrier,2022.0,EIV (6.13 gCO₂/t·nm),Singapore,,,23/03/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,Yes,Yes,,14083.9,,40011.4,1318.12,18377.81,19382.91,932.56,,,,5388.9,200.11,,3.12,,,,568.49,,8.88,,,,,5388.9,,,,,,,,,,,,,,,
9641223,KRISTINA,Container ship,2022.0,EIV (11.81 gCO₂/t·nm),Majuro,,,26/04/2023,30/06/2024,,RINA HELLAS LTD,Hellenic Accreditation System,"5, Aitolikou Street and Kastoros - 18545",Piraeus,1325,Greece,Yes,,,,15651.28,,49102.09,20290.33,2495.8,23955.67,2360.29,,,,4124.1,224.1,4.42,,,,,703.06,13.88,,,,,,4124.1,,,,,,,,,,,,,,,
9641235,KATHERINE,Container ship,2022.0,EEDI (11.24 gCO₂/t·nm),MAJURO,,,28/04/2023,30/06/2024,,RINA HELLAS LTD,Hellenic Accreditation System,"5, Aitolikou Street and Kastoros - 18545",Piraeus,1325,Greece,Yes,,,,16510.62,,51879.69,23852.9,1947.33,23368.2,2711.25,,,,4843.4,222.11,4.51,,,,,697.92,14.18,,,,,,4843.4,,,,,,,,,,,,,,,
9641314,LAGARFOSS,Container ship,2022.0,EIV (19.64 gCO₂/t·nm),Torshavn,,IA,06/06/2023,30/06/2024,,VERIFAVIA SAS,COFRAC,33 Avenue du Maine,Paris,4-0596,France,Yes,,,,7549.49,,23592.41,2931.39,11002.34,9057.63,601.03,,,,5167.47,100.37,20.74,,,,,313.67,64.8,,,,,,5167.47,,,,,,,,,,,,,,,
9641338,OCEAN BEAUTY,Bulk carrier,2022.0,EIV (5.1 gCO₂/t·nm),Monrovia,,,17/05/2023,30/06/2024,,VERIFAVIA SAS,COFRAC,33 Avenue du Maine,Paris,4-0596,France,Yes,,,,691.0,,2183.51,0.0,0.0,2183.51,0.0,,,,600.0,128.25,3.19,,,,,405.25,10.07,,,,,,600.0,,,,,,,,,,,,,,,
9641340,OCEANMASTER,Bulk carrier,2022.0,EIV (5.11 gCO₂/t·nm),Monrovia,,,17/05/2023,30/06/2024,,VERIFAVIA SAS,COFRAC,33 Avenue du Maine,Paris,4-0596,France,Yes,,,,1130.36,,3582.24,11.32,1882.27,1388.0,300.66,,,,961.3,101.01,2.44,,,,,320.11,7.74,,,,,,961.3,,,,,,,,,,,,,,,
9641364,OCEANLADY,Bulk carrier,2022.0,EIV (5.1 gCO₂/t·nm),Monrovia,,,17/05/2023,30/06/2024,,VERIFAVIA SAS,COFRAC,33 Avenue du Maine,Paris,4-0596,France,Yes,,,,842.98,,2659.51,0.0,148.21,2481.48,29.82,,,,800.6,91.04,2.3,,,,,287.24,7.26,,,,,,800.6,,,,,,,,,,,,,,,
9641704,MAGIC CALLISTO,Bulk carrier,2022.0,EIV (3.65 gCO₂/t·nm),Majuro,,,28/06/2023,30/06/2024,,Bureau Veritas Certification France,COFRAC,"Le Triangle de l'Arche
9, cours du Triangle",92937 PARIS LA DEFENSE,4-0076,France,Yes,,,,1145.59,,3614.24,320.41,1188.09,1927.04,178.7,,,,1310.0,81.24,1.88,,,,,256.32,5.93,,,,,,1310.0,,,,,,,,,,,,,,,
9641730,MEIN SCHIFF 3,Passenger ship,2022.0,EIV (17.56 gCO₂/t·nm),Valletta,,,02/05/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,Yes,,,,21201.31,,66325.5,56441.01,7160.35,635.52,2088.65,,,,7795.23,275.4,,,,139.0,,861.55,,,,434.83,,,7795.23,,,,,,,,,,,,,,,
9641780,IONA ISLAND,General cargo ship,2022.0,EIV (4.56 gCO₂/t·nm),"Hong Kong, China","Hong Kong, China",,13/04/2023,30/06/2024,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,Yes,,,,782.89,707.48,2472.76,436.18,889.16,1060.18,87.24,,,2231.47,850.4,78.25,,,2.5,,,247.15,,,7.9,,,,850.4,,76.21,,,2.26,,,240.38,,,7.13,,,,
9641792,PREDATOR,Bulk carrier,2022.0,EIV (6.05 gCO₂/t·nm),Monrovia,,,21/04/2023,30/06/2024,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,Yes,,,,835.7,,2622.55,0.0,514.0,2024.0,85.0,,,,1286.0,63.14,2.99,,,,,198.14,9.37,,,,,,1286.0,,,,,,,,,,,,,,,
9641807,SIDER OLYMPIA,Bulk carrier,2022.0,EIV (6.68 gCO₂/t·nm),Majuro,,,29/05/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,Yes,,,,2668.0,,8361.84,2242.84,2164.97,3203.83,750.2,,,,3224.04,77.33,2.9,,,,,242.37,9.09,,,,,,3224.04,,,,,,,,,,,,,,,
9641819,AGALI,Bulk carrier,2022.0,EIV (7.9 gCO₂/t·nm),Nassau,,,02/03/2023,30/06/2024,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,Yes,,,,487.5,,1537.78,0.0,242.5,1245.28,50.01,,,,694.8,62.38,2.84,,,,,196.78,8.94,,,,,,694.8,,,,,,,,,,,,,,,
9641833,WISDOM ACE,Vehicle carrier,2022.0,EIV (23.15 gCO₂/t·nm),PANAMA,,,28/02/2023,30/06/2024,001,Nippon Kaiji Kyokai,Deutsche Akkredierungsstelle GmbH,"4-7, Kioi-Cho, Chiyoda-Ku","Tokyo, 102-8567",VS-21325-01,Japan,,,Yes,,2739.6,,8655.63,3818.25,1996.77,2336.39,504.21,,,,1668.1,110.51,22.36,,,,,349.14,70.65,,,,,,1668.1,,,,,,,,,,,,,,,
9642162,OLIVIAN CONFIDENCE,Bulk carrier,2022.0,EIV (6.7 gCO₂/t·nm),MADEIRA,,,01/03/2023,30/06/2024,001,Nippon Kaiji Kyokai,Deutsche Akkredierungsstelle GmbH,"4-7, Kioi-Cho, Chiyoda-Ku","Tokyo, 102-8567",VS-21325-01,Japan,Yes,,,,3129.14,,9908.14,1286.13,4468.1,3801.29,352.64,,,,3380.63,74.94,2.97,,,,,237.3,9.4,,,,,,3380.63,,,,,,,,,,,,,,,
9642186,OCEAN BEAUTY,Bulk carrier,2022.0,EIV (6.2 gCO₂/t·nm),Hong Kong,,,06/03/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,Yes,,,,1538.77,,4813.73,1351.19,1763.99,1482.7,215.86,,,,1772.5,73.25,3.04,,,,,229.15,9.52,,,,,,1772.5,,,,,,,,,,,,,,,
9642198,STAR FIGHTER,Bulk carrier,2022.0,EIV (4.4 gCO₂/t·nm),Majuro,,,30/06/2023,30/06/2024,,Bureau Veritas Certification France,COFRAC,"Le Triangle de l'Arche
9, cours du Triangle",92937 PARIS LA DEFENSE,4-0076,France,Yes,,,,1713.04,,5350.98,0.0,260.97,4803.56,286.46,,,,1522.0,105.45,2.7,,,,,329.39,8.43,,,,,,1522.0,,,,,,,,,,,,,,,
9642203,OMISHIMA ISLAND,Bulk carrier,2022.0,EIV (4.53 gCO₂/t·nm),PANAMA,,,13/04/2023,30/06/2024,001,Nippon Kaiji Kyokai,Deutsche Akkredierungsstelle GmbH,"4-7, Kioi-Cho, Chiyoda-Ku","Tokyo, 102-8567",VS-21325-01,Japan,,,Yes,,845.55,,2669.85,111.47,1957.0,571.84,29.53,,,,913.2,88.93,1.93,,,,,280.8,6.1,,,,,,913.2,,,,,,,,,,,,,,,
9642227,BULK GUATEMALA,Bulk carrier,2022.0,EIV (4.86 gCO₂/t·nm),Panama,Panama,,30/06/2023,30/06/2024,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,Yes,,,,1901.32,1129.03,6028.41,558.68,1373.46,3182.21,914.06,,,3574.85,1557.42,107.12,3.26,,,,,339.64,10.34,,,,,,1557.42,,97.94,1.94,,,,,310.11,6.13,,,,,,
9642368,ATLAS,Bulk carrier,2022.0,EIV (4.24 gCO₂/t·nm),Monrovia,,,28/04/2023,30/06/2024,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,,Yes,,,33.4,22.7,106.42,0.0,72.12,0.0,34.3,,,72.12,11.7,340.82,20.7,,,,,1085.92,65.96,,,,,,11.7,,231.63,14.07,,,,,735.92,44.7,,,,,,
9642370,TRINA OLDENDORFF,Bulk carrier,2022.0,Not Applicable,Madeira,,,16/06/2023,30/06/2024,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,Yes,,,,1735.06,769.9,5437.11,1026.32,960.53,2695.09,755.16,,,2407.07,1564.37,110.07,3.49,,,,,344.93,10.94,,,,,,1564.37,,108.2,1.55,,,,,338.29,4.84,,,,,,
9642382,HERCULES,Bulk carrier,2022.0,EIV (4.24 gCO₂/t·nm),Monrovia,,,28/04/2023,30/06/2024,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,,Yes,,,815.67,511.38,2579.95,0.0,855.72,1614.07,110.16,,,1614.07,675.4,110.18,2.89,,,,,348.5,9.14,,,,,,675.4,,118.87,1.81,,,,,375.19,5.72,,,,,,
9642394,MN CALAO,Ro-ro ship,2022.0,EIV (46 gCO₂/t·nm),MARSEILLE,,IA,30/04/2023,30/06/2024,,VERIFAVIA SAS,COFRAC,33 Avenue du Maine,Paris,4-0596,France,Yes,,,,5043.0,,15740.24,2567.0,5876.0,6315.0,979.0,,,,3270.0,114.67,70.19,,,,,357.91,219.08,,,,,,3270.0,,,,,,,,,,,,,,,
9642409,MN TANGARA,Ro-ro ship,2022.0,EIV (45 gCO₂/t·nm),MARSEILLE,,IA,30/04/2023,30/06/2024,,VERIFAVIA SAS,COFRAC,33 Avenue du Maine,Paris,4-0596,France,Yes,,,,6167.0,,19239.92,3398.0,6480.0,8638.0,724.0,,,,4745.0,106.45,50.68,,,,,332.09,158.11,,,,,,4745.0,,,,,,,,,,,,,,,
9642784,MING DE,Bulk carrier,2022.0,EIV (3.98 gCO₂/t·nm),Hong Kong,Hong Kong,,29/04/2023,30/06/2024,541,CHINA CLASSIFICATION SOCIETY,Denmark National Accreditation Body (DANAK),CCS Mansion 9 DONGZHIMEN NAN DA JIE,Beijing,7508,China,Yes,,,,3050.1,,9560.96,751.81,4190.65,4463.63,154.88,,,,2789.53,111.68,1.56,,,,,350.08,4.89,,,,,,2789.53,,,,,,,,,,,,,,,
9643166,JAG RAJIV,Bulk carrier,2022.0,EIV (5.63 gCO₂/t·nm),Mumbai,,,26/04/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,,Yes,,422.16,,1327.36,218.72,890.56,0.0,218.08,,,,371.0,97.5,3.26,,,,,306.56,10.25,,,,,,371.0,,,,,,,,,,,,,,,
9643178,SUN VIL II,Bulk carrier,2022.0,EIV (5.49 gCO₂/t·nm),GEORGE TOWN,,,22/03/2023,30/06/2024,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,Yes,,,,1678.28,,5310.31,840.8,757.31,3374.4,340.8,,,,2203.8,97.72,2.81,,,,,309.2,8.89,,,,,,2203.8,,,,,,,,,,,,,,,
9643180,TON HIL II,Bulk carrier,2022.0,EIV (5.49 gCO₂/t·nm),George Town,,,19/04/2023,30/06/2024,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,Yes,,,,656.55,,2069.87,18.98,463.66,1536.17,51.07,,,,712.49,72.91,2.85,,,,,229.85,8.98,,,,,,712.49,,,,,,,,,,,,,,,
9643233,AZOV FUTURE,General cargo ship,2022.0,EIV (9.48 gCO₂/t·nm),Charlestown,,IA,20/06/2023,30/06/2024,,Bureau Veritas Certification France,COFRAC,"Le Triangle de l'Arche
9, cours du Triangle",92937 PARIS LA DEFENSE,4-0076,France,Yes,,,,554.3,,1749.07,225.27,866.29,590.2,67.33,,,,1385.96,45.2,,,9.35,,,142.61,,,29.5,,,,1385.96,,,,,,,,,,,,,,,
9643257,PETROBULK 1,Combination carrier,2022.0,EIV (8.6 gCO₂/t·nm),Charlestown,,IA,20/06/2023,30/06/2024,,Bureau Veritas Certification France,COFRAC,"Le Triangle de l'Arche
9, cours du Triangle",92937 PARIS LA DEFENSE,4-0076,France,Yes,,,,358.1,,1131.2,11.22,530.95,562.73,26.29,,,,1219.35,35.47,8.4,,,,,112.04,26.52,,,,,,1219.35,,,,,,,,,,,,,,,
9643269,C. SPIRIT,Oil tanker,2022.0,EEDI (2.15 gCO₂/t·nm),Panama,,,28/04/2023,30/06/2024,,Korean Register,DAkkS,"36, Myeongji ocean city 9-ro, Gangseo gu,

Busan, 618-814, Republic of Korea",Busan,D-VS-20824-01-00,"Korea, Republic of",Yes,,,,5076.16,,15829.48,0.0,13907.68,1572.66,349.17,,,,1529.3,258.84,1.45,,,,,807.17,4.53,,,,,,1529.3,,,,,,,,,,,,,,,
9643295,GASTONE,Bulk carrier,2022.0,EIV (5.44 gCO₂/t·nm),Majuro,,,27/04/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,Yes,,,1025.55,,3238.61,436.09,1182.39,1506.8,113.32,,,,884.1,103.27,3.18,,,,,326.11,10.04,,,,,,884.1,,,,,,,,,,,,,,,
9643312,OCEAN ECHO,Bulk carrier,2022.0,EIV (7.4 gCO₂/t·nm),Panama,,,12/04/2023,30/06/2024,541,CHINA CLASSIFICATION SOCIETY,Denmark National Accreditation Body (DANAK),CCS Mansion 9 DONGZHIMEN NAN DA JIE,Beijing,7508,China,Yes,,,,1251.35,,3916.58,119.09,1231.33,2313.35,252.8,,,,1275.35,81.55,3.0,,,,,255.25,9.4,,,,,,1275.35,,,,,,,,,,,,,,,
9643738,CORESHINING OL,Bulk carrier,2022.0,EIV (9.54 gCO₂/t·nm),PANAMA,,,25/04/2023,30/06/2024,001,Nippon Kaiji Kyokai,Deutsche Akkredierungsstelle GmbH,"4-7, Kioi-Cho, Chiyoda-Ku","Tokyo, 102-8567",VS-21325-01,Japan,Yes,,,,465.16,,1452.82,0.0,291.97,1109.3,51.55,,,,628.1,59.21,5.29,,,,,184.94,16.54,,,,,,628.1,,,,,,,,,,,,,,,
9643805,CHIOS LUCK,Bulk carrier,2022.0,EIV (6.23 gCO₂/t·nm),Chios,,,06/03/2023,30/06/2024,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,Yes,,,,1499.36,,4724.27,306.78,2092.0,2172.59,152.89,,,,1747.29,71.87,2.41,,,,,226.45,7.58,,,,,,1747.29,,,,,,,,,,,,,,,
9643879,HARVEST FROST,Bulk carrier,2022.0,EIV (5.05 gCO₂/t·nm),Majuro,Majuro,,09/04/2023,30/06/2024,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,,Yes,Yes,,5736.32,2972.65,17890.43,0.0,7492.52,9266.67,1131.24,,,9266.68,4716.2,105.17,2.34,,,,,328.0,7.28,,,,,,4716.2,,101.87,1.21,,,,,317.56,3.77,,,,,,
9643881,HARVEST TIME,Bulk carrier,2022.0,EEDI (2.96 gCO₂/t·nm),Majuro,Majuro,,20/03/2023,30/06/2024,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,,Yes,Yes,,6040.66,3160.89,18841.22,0.0,8154.79,9849.65,836.78,,,9849.65,5014.7,104.87,2.51,,,,,327.1,7.84,,,,,,5014.7,,110.92,1.32,,,,,345.63,4.1,,,,,,
9643893,HARVEST RAIN,Bulk carrier,2022.0,EIV (5.05 gCO₂/t·nm),Majuro,Majuro,,17/03/2023,30/06/2024,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,,Yes,Yes,,5387.02,2461.02,16809.28,452.51,8188.86,7707.36,460.55,,,7675.98,4517.4,107.07,2.52,,,,,334.11,7.85,,,,,,4517.4,,101.93,1.15,,,,,317.92,3.58,,,,,,
9643908,FLAG GANGOS,Bulk carrier,2022.0,EEDI (4.75 gCO₂/t·nm),Valetta,Valetta,,28/04/2023,30/06/2024,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,,,,,606.55,,1924.45,0.0,302.22,1570.8,51.42,,,,608.94,96.52,2.18,,,,,306.23,6.92,,,,,,608.94,,,,,,,,,,,,,,,
9643910,FLAG FILIA,Bulk carrier,2022.0,EEDI (4.68 gCO₂/t·nm),Malta,Malta,,28/04/2023,30/06/2024,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,,,,,1327.34,,4163.09,235.54,1159.18,2629.02,139.34,,,,1534.38,95.0,2.06,,,,,297.95,6.46,,,,,,1534.38,,,,,,,,,,,,,,,
9644172,KENAN,Bulk carrier,2022.0,EIV (4.32 gCO₂/t·nm),,,,17/03/2023,30/06/2024,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,Yes,,,,1261.0,,3987.39,733.88,1393.63,1658.9,200.7,,,,1200.9,145.66,4.43,,,,,460.6,14.0,,,,,,1200.9,,,,,,,,,,,,,,,
9644184,SINOP,Bulk carrier,2022.0,EIV (4.32 gCO₂/t·nm),,,,17/03/2023,30/06/2024,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,Yes,,,,1419.4,,4495.82,320.72,2990.28,933.57,251.2,,,,1222.8,97.57,2.33,,,,,309.03,7.37,,,,,,1222.8,,,,,,,,,,,,,,,
9644196,SIIRT,Bulk carrier,2022.0,EIV (4.32 gCO₂/t·nm),,,,17/03/2023,30/06/2024,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,Yes,,,,1276.0,,4023.81,198.6,1376.6,2207.14,241.4,,,,1211.6,114.75,2.63,,,,,361.85,8.29,,,,,,1211.6,,,,,,,,,,,,,,,
9644225,HAPPY LADY,Chemical tanker,2022.0,EIV (5.46 gCO₂/t·nm),Piraeus,,,05/05/2023,30/06/2024,,RINA HELLAS LTD,Hellenic Accreditation System,"5, Aitolikou Street and Kastoros - 18545",Piraeus,1325,Greece,,Yes,,,1416.59,,4480.84,1192.43,1148.96,1647.53,491.93,,,,1295.72,92.61,4.83,,,,,292.92,15.26,,,,,,1295.72,,,,,,,,,,,,,,,
9644237,ATHINA M,Chemical tanker,2022.0,EIV (5.45 gCO₂/t·nm),Piraeus,Piraeus,,05/05/2023,30/06/2024,,RINA HELLAS LTD,Hellenic Accreditation System,"5, Aitolikou Street and Kastoros - 18545",Piraeus,1325,Greece,,Yes,,,527.06,,1666.39,286.94,1321.75,0.0,57.71,,,,482.6,95.53,3.11,,,,,302.05,9.83,,,,,,482.6,,,,,,,,,,,,,,,
